id,titulo,criado_em,fechado_em,quem_criou,quem_fechou,tempo_correcao_dias
31643,[Compiler Bug]: [ESLINT][React Native] Animated and ref.current error: Ref values (the `current` property) may not be accessed during render.,2024-11-28 13:09:12+00:00,2024-11-28 13:22:51+00:00,retyui,retyui,0.009479166666666667
31639,"[Compiler Bug]: `SyntaxError: Unexpected token, expected ""{""` for components declared with arrow function and implicit returns",2024-11-27 17:48:50+00:00,2024-12-15 20:59:35+00:00,dimaMachina,dimaMachina,18.13246527777778
31638,[DevTools Bug] Highlighting Occurs Without Actual Re-Rendering,2024-11-27 07:41:21+00:00,2024-12-24 17:29:44+00:00,simjieun,josephsavona,27.408599537037038
31637,[Compiler Bug]: False positive `Ref values (the `current` property) may not be accessed during render` for non-jsx code,2024-11-26 21:18:57+00:00,,dimaMachina,,
31636,[DevTools Bug]: Component flashing many times but profiler says it was rendered once,2024-11-26 16:29:16+00:00,,rhberro,,
31631,[Compiler Bug]: React Hook placement prevents memoization of dependent variables,2024-11-25 12:37:32+00:00,,damianstasik,,
31630,[Compiler Bug]: ESLint Compiler rules do not allow writing to external variable from effect-called function,2024-11-24 22:42:46+00:00,,joao-esteves,,
31602,"[DevTools Bug]: When I opened react-devtools on my terminal,can not see the component tree,",2024-11-21 02:22:52+00:00,2024-11-22 09:17:13+00:00,huangnan20030709,huangnan20030709,1.2877430555555556
31601,"[Playground Bug]: Unexpected token, expected ""{""",2024-11-21 01:11:40+00:00,2025-01-23 19:37:37+00:00,gkiely,gkiely,63.76802083333333
31569,[Compiler Bug]: False positive local mutation warning inside filter,2024-11-17 20:15:49+00:00,,gaearon,,
31567,Bug: useEffect fires synchronously even though it is not the result of a discrete input ,2024-11-17 15:15:34+00:00,2024-12-16 11:36:21+00:00,theKastle,eps1lon,28.847766203703703
31566,[React 19] Prewarm with use() broken in certain state-change situations in the parent,2024-11-17 12:27:05+00:00,,Ephem,,
31551,[Compiler Bug]: null reference exception if you assume a value is not null in a callback (which can be valid),2024-11-15 14:28:17+00:00,,lukpsaxo,,
31550,[Compiler Bug]: null reference exception when using lodash map,2024-11-15 10:55:38+00:00,2024-11-18 07:15:23+00:00,lukpsaxo,lukpsaxo,2.847048611111111
31549,[DevTools Bug]: Components tab freezes after inspecting,2024-11-15 09:45:50+00:00,,Stef-O,,
31545,[Compiler Bug]: eslint plugin rule only applied to first instance inside a file,2024-11-14 21:27:01+00:00,,miachenmtl,,
31544,"[Compiler Bug]: Incorrect ""Writing to a variable defined outside a component or hook is not allowed."" error",2024-11-14 20:22:10+00:00,,jakubmazanec,,
31537,How do I use react-devtools in react-native projects on Android phones,2024-11-14 03:27:36+00:00,2024-11-22 09:17:36+00:00,huangnan20030709,huangnan20030709,8.243055555555555
31532,[Compiler Bug]: High number of component bailouts due to BuildHIR::lowerExpression issues,2024-11-13 10:40:30+00:00,2024-11-13 19:26:46+00:00,rajatvijay,poteto,0.365462962962963
31481,[Compiler Bug]: `eslint-plugin-react-compiler`: npm warn deprecated `@babel/plugin-proposal-private-methods`,2024-11-12 08:10:34+00:00,,rakleed,poteto,
31474,[Compiler Bug]: Getting false eslint error from compiler,2024-11-10 16:00:15+00:00,2025-07-27 23:05:27+00:00,PraveenVerma17,josephsavona,259.29527777777776
31470,"[Compiler Bug]: ""Mutating a value returned from 'useContext()', which should not be mutated"" When the value is a Ref",2024-11-10 03:11:53+00:00,2025-07-29 19:04:39+00:00,jay-herrera,josephsavona,261.66164351851853
31469,"[Compiler Bug]: ""InvalidReact: Mutating component props or hook arguments is not allowed"" When Passing a MutableRef as a prop, then mutating it in child",2024-11-10 02:49:42+00:00,,jay-herrera,,
31463,"[DevTools Bug] getCommitTree(): Invalid commit ""7"" for root ""1"". There are only ""7"" commits.",2024-11-08 18:59:44+00:00,,acolchagoff,,
31462,Compiler does not provide stable results for impure functions,2024-11-08 17:36:46+00:00,,bjnsn,,
31447,[DevTools Bug]: Element selector mode not working with coarse pointer,2024-11-07 13:00:18+00:00,,nwazuo,,
31436,"[DevTools Bug] Cannot remove node ""2546"" because no matching node was found in the Store.",2024-11-06 11:24:01+00:00,2025-10-12 13:04:28+00:00,merehan1111,eps1lon,340.06975694444446
31422,[DevTools Bug]: Copy to clipboard doesn't work,2024-11-05 15:05:30+00:00,2025-01-15 18:41:23+00:00,thany,hoxyq,71.14991898148148
31420,[Compiler Bug]: Discriminated unions with undefined cause compiler to blow up,2024-11-05 10:23:14+00:00,2024-11-05 16:33:17+00:00,NickBlow,josephsavona,0.25697916666666665
31418,[Compiler Bug]: Does not check for ref access in useState initial value function,2024-11-05 02:09:57+00:00,2025-07-29 19:10:06+00:00,aeharding,josephsavona,266.7084375
31410,[DevTools Bug]: Settings / Components / Hide components where...  - need to be set on each reload.,2024-11-04 12:12:54+00:00,,joacim-boive,,
31407,[Compiler Bug]: `'Unused 'use no memo' directive'` lint warning even though the directive is used,2024-11-02 17:25:16+00:00,2025-10-02 23:19:03+00:00,jthemphill,poteto,334.2456828703704
31402,[Compiler Bug]: Eagerly dereferencing a property from an object that may be undefined,2024-11-01 21:42:13+00:00,2024-11-13 22:06:59+00:00,gaearon,poteto,12.017199074074075
31396,[Compiler Bug]: ,2024-11-01 12:50:54+00:00,,stipsan,,
31381,[DevTools Bug]: Stuck in an infinite error loop: TypeError: e.type._context is undefined,2024-10-29 08:36:05+00:00,2024-10-30 20:42:09+00:00,amirrezaDev1378,amirrezaDev1378,1.504212962962963
31380,"[DevTools Bug] Could not find commit data for root ""1""",2024-10-29 06:27:45+00:00,,sunaina-dev21,,
31357,"[Compiler Bug]: Error when calling `React.createElement(..., { ref })`",2024-10-25 20:11:09+00:00,,jthemphill,,
31353,[DevTools Bug]: React profiler reporting false rendering times,2024-10-24 20:38:21+00:00,,yepitschunked,,
31351,[Compiler Bug]: Compiler generates unsafe property access code while updating cache,2024-10-24 18:25:20+00:00,2024-11-13 22:11:28+00:00,nfarina,poteto,20.157037037037036
31341,[Compiler Bug]: `useLayoutEffect` without dependency array should be allowed by either `react-hooks/exhaustive-deps` or `react-compiler/react-compiler`,2024-10-24 08:23:42+00:00,,Svish,,
31339,[Compiler Bug]: False positive calling WebGLContext.useProgram,2024-10-23 21:40:26+00:00,,controversial,,
31334,[Compiler Bug]: TS types missing for `eslint-plugin-react-compiler`,2024-10-23 16:57:36+00:00,,karlhorky,,
31331,"[Compiler Bug]: `""use no memo""` Directive ignored by React Compiler Playground",2024-10-23 11:13:05+00:00,2024-11-18 20:38:24+00:00,piotrski,poteto,26.39258101851852
31327,[Compiler Bug]: Lint plugin is too strict about passing hooks as values,2024-10-22 22:28:49+00:00,,devongovett,,
31310,"[DevTools Bug] Could not find node with id ""18006"" in commit tree",2024-10-21 01:51:56+00:00,,mohamedziadjabbad,,
31290,[Compiler Bug]: Memoizing a debounced function complains about ref access,2024-10-18 17:58:41+00:00,,RobinClowers,,
31285,[DevTools Bug]: Phantom re-renders on sibling <label> components,2024-10-18 08:08:40+00:00,,jindong-zhannng,,
31279,[DevTools Bug]:  `gl.useProgram(program);` will cause react-refresh to perform incorrect code injection.,2024-10-17 06:40:12+00:00,,Yukiniro,,
31272,"[Compiler Bug]: if you use optional chaining, ref values can be read during render (new issue in the last few days)",2024-10-16 05:36:20+00:00,2025-01-22 21:44:45+00:00,lukpsaxo,mofeiZ,98.67251157407408
31266,[DevTools Bug]: v6.0.0 (9/26/2024) of devtools makes a page extremely slow in dev (even when devtools are closed),2024-10-15 14:24:44+00:00,,lauri865,,
31264,[Compiler Bug]: false positive when accessing `window.location` from the props object,2024-10-15 13:16:29+00:00,,iamakulov,,
31262,[Compiler Bug]: Does not correctly identify components returned from factory,2024-10-15 10:36:02+00:00,,imjordanxd,,
31259,"[DevTools Bug] Cannot remove node ""820"" because no matching node was found in the Store.",2024-10-15 09:44:46+00:00,,mohammadreza82,,
31236,[DevTools Bug]: React Devtools do not show source position for host component,2024-10-14 06:48:03+00:00,,mqliutie,,
31205,[Compiler Bug]: TypeError: Cannot read properties of undefined (reading 'length'),2024-10-11 21:13:40+00:00,,kireerik,,
31180,[Compiler Bug]: Optimization Fails with Nested Method Shorthand Syntax in Components,2024-10-10 22:31:20+00:00,2025-01-13 17:19:48+00:00,hlege,mofeiZ,94.7836574074074
31173,[Compiler Bug]: eslint-plugin-react-compiler versioning strategy breaks semver,2024-10-10 10:14:20+00:00,2024-10-16 19:24:09+00:00,lukpsaxo,poteto,6.3818171296296295
31172,[Compiler Bug]: Compiler modified and broke external react component default export,2024-10-10 09:46:18+00:00,,reinismu,,
31150,[Compiler Bug]:  babel-plugin-react-compiler@0.0.0-experimental-7779988-20241007,2024-10-08 05:20:10+00:00,2024-10-08 13:54:02+00:00,kmani-fullstack,poteto,0.35685185185185186
31135,[DevTools Bug]: stuck at loading react element tree,2024-10-07 14:37:24+00:00,2024-10-07 14:46:55+00:00,Arichy,hoxyq,0.006608796296296297
31133,[DevTools Bug]: Profiler fail at createing profile for large pages,2024-10-07 10:55:00+00:00,,amirsarfarW,,
31130,[Compiler Bug]: Performance - `useEffect` without dependencies should be left alone,2024-10-06 20:43:03+00:00,,xsduan,,
31121,[DevTools Bug] Cannot destructure property 'duration' of 'e[g]' as it is undefined.,2024-10-05 08:05:35+00:00,,ngannguyen438,,
31100,[DevTools Bug]: Script tag connection method not working in 6.0.0,2024-09-30 15:00:54+00:00,2024-10-01 13:03:50+00:00,MMMartt,hoxyq,0.9187037037037037
31086,"[DevTools Bug] Cannot add node ""20468"" because a node with that id is already in the Store.",2024-09-27 06:57:03+00:00,2025-10-12 13:04:32+00:00,NirnayK,eps1lon,380.25519675925926
31070,[Compiler Bug]: setState in useEffect / react compiler and eslint hooks plugin,2024-09-26 09:46:43+00:00,,lukpsaxo,,
31025,[DevTools Bug]: No way to debug suspense events,2024-09-23 14:21:03+00:00,,Diggsey,,
31014,[Compiler Bug]: function parameter inside component override outer parameter incorrectly,2024-09-21 00:14:44+00:00,,pilaoda,,
30994,[React 19] [bug] SVG with dangerouslySetInnerHTML content does not trigger first click,2024-09-18 13:52:05+00:00,,zdravkov,,
30898,"[DevTools Bug] The ""path"" argument must be of type string. Received undefined",2024-09-06 21:05:13+00:00,,cayolegal1,,
30782,[Compiler Bug]: eslint-plugin-react-compiler errors when updating initialization of ref.current,2024-08-21 23:52:41+00:00,2025-07-29 17:53:14+00:00,jeremy-code,josephsavona,341.7503819444444
30772,"[DevTools Bug]: inspecting pseudo-elements in Firefox gives error `Permission denied to access property ""__reactFiber$sofadm08s2""`",2024-08-21 07:08:14+00:00,,fspin,,
30754,[DevTools Bug]: Inconsistent behavior; React dev tools does not recognize a react website; 'service worker(inactive)',2024-08-20 17:22:41+00:00,,tarungka,,
30745,[Compiler]: Ref values (the `current` property) may not be accessed during render - showing error message for custom hooks,2024-08-19 17:25:03+00:00,2024-09-25 16:02:15+00:00,gkiely,gkiely,36.9425
30709,"[React 19] `use()` promise from state causes ""async/await is not yet supported in Client Components"" error",2024-08-15 10:03:34+00:00,,tom-sherman,tom-sherman,
30691,[React 19] No re-render after 'useActionState' action queue finishes,2024-08-14 12:04:29+00:00,,morditore,,
30682,[DevTools Bug]: Cannot view source with remote sourcemap containing absolute `sources`,2024-08-13 22:22:45+00:00,,yepitschunked,,
30661,"[DevTools Bug] getCommitTree(): Invalid commit ""2"" for root ""1"". There are only ""1"" commits.  ",2024-08-12 13:20:04+00:00,2024-09-23 12:28:55+00:00,VivekMendhe,EdmondChuiHW,41.96447916666666
30659,Bug: React refresh fails when component type is changed to memo or forward ref and vice versa,2024-08-12 10:27:17+00:00,,Biki-das,hoxyq,
30627,[Compiler]: Using `for` loop for array of strings,2024-08-07 12:21:02+00:00,2024-08-08 05:07:05+00:00,saul-atomrigs,josephsavona,0.6986458333333333
30607,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2024-08-06 09:20:37+00:00,2025-10-12 13:04:37+00:00,arvindhcm,eps1lon,432.15555555555557
30580,[React 19] Controlled `<select>` component is subject to automatic form reset,2024-08-02 10:01:56+00:00,,cjg1122,,
30577,"[DevTools Bug] Cannot remove node ""366"" because no matching node was found in the Store.",2024-08-02 08:17:10+00:00,2025-10-12 13:05:02+00:00,vanshnayak2002,eps1lon,436.1999074074074
30493,"[Compiler Bug]: eslint-plugin-react-compiler reports ""Hooks may not be referenced as normal values"" if property begins ""use""",2024-07-28 07:31:17+00:00,,lukpsaxo,,
30368,Bug: useFormStatus pending state is reset when component state is updated,2024-07-18 01:59:20+00:00,,jatwood,,
30175,Independent re-renders from UNSAFE_componentWillReceiveProps cause maximum update depth error,2024-07-01 19:43:31+00:00,,kassens,,
30172,[React 19] Cannot assign to readonly property,2024-07-01 16:26:51+00:00,2024-07-22 14:38:18+00:00,hipstersmoothie,eps1lon,20.924618055555555
30143,[DevTools Bug]: React Devtools not working neither on vite or cra project,2024-06-30 06:10:41+00:00,2024-07-01 08:32:07+00:00,prashantmgk,hoxyq,1.0982175925925926
30114,"[DevTools Bug] getCommitTree(): Invalid commit ""1"" for root ""445"". There are only ""1"" commits.",2024-06-27 06:27:24+00:00,,Targter,,
30113,[DevTools Bug]: 5.2.0 is not available for Firefox,2024-06-27 00:18:49+00:00,2024-07-30 18:31:33+00:00,aphedges,hoxyq,33.75884259259259
30049,[Compiler Bug]:  healthcheck do not check next.js StrictMode,2024-06-23 02:21:47+00:00,,coleea,gsathya,
30041,[React 19] requestFormReset reports TypeError Cannot read properties of null (reading 'queue') on repeated form submissions,2024-06-22 11:14:36+00:00,2025-04-29 17:40:18+00:00,evisong,rickhanlonii,311.2678472222222
29956,[Compiler Bug]: Increment expression in for-loop loses assignment operation,2024-06-19 23:12:56+00:00,2024-06-24 17:49:53+00:00,derekcicerone,josephsavona,4.775659722222223
29915,[React 19] useEffect does not re-fire on hot reload with React 19 and vite,2024-06-16 17:05:39+00:00,,gkiely,,
29905,"[React 19] When multiple components call `use` inside a `Suspense`, it crosses the boundary of `Suspense` and stops rendering of other `Suspense` as well",2024-06-15 08:28:44+00:00,2024-11-19 09:40:29+00:00,yatsuna827,eps1lon,157.0498263888889
29904,"[DevTools Bug] Cannot add node ""1"" because a node with that id is already in the Store.",2024-06-15 03:59:31+00:00,2024-06-15 03:59:42+00:00,leblancr,github-actions[bot],0.0001273148148148148
29900,[Compiler Bug]: Constants or properties named `use*` trigger compiler errors re: hooks,2024-06-14 18:39:33+00:00,,aaronmw,,
29895,"[DevTools Bug]: Open in editor , Path not found error ",2024-06-14 09:22:54+00:00,,a-c-sreedhar-reddy,,
29892,[Compiler Bug]: Compiler incorrectly removes memoization of an expensive operation in useMemo,2024-06-13 20:40:41+00:00,,issacgerges,,
29890,Bug: onPointerDown not called when rendered in 'display: contents' root,2024-06-13 17:45:37+00:00,,V3RON,,
29862,[React 19] Controlled number input does not update defaultValue when value prop has changed,2024-06-11 19:15:35+00:00,,BrendonSled,github-actions[bot],
29854,[React 19] useSyncExternalStore shim might break,2024-06-11 12:48:51+00:00,2024-06-12 18:13:18+00:00,phryneas,eps1lon,1.2253125
29832,[Compiler Bug]: Mutating a ref passed as argument from a hook warns,2024-06-10 15:29:09+00:00,2024-11-13 22:59:07+00:00,oliviertassinari,poteto,156.31247685185184
29788,[DevTools Bug]: Null destructuring error inspecting a component with `useFormStatus`,2024-06-06 19:59:05+00:00,2024-08-01 08:55:55+00:00,markerikson,eps1lon,55.539467592592594
29755,[Compiler Bug]: Runtime error with Higher Order Components,2024-06-04 14:19:13+00:00,,NickBlow,,
29741,[Compiler Bug]: ref passed as prop cant be mutated in effects/events,2024-06-03 20:12:00+00:00,2024-06-07 00:20:06+00:00,gsathya,josephsavona,3.1722916666666667
29724,[DevTools Bug]: CVE-2024-29415 (`ip` dependency),2024-06-03 11:21:16+00:00,2024-06-05 10:17:37+00:00,simioliolio,hoxyq,1.9557986111111112
29703,[React 19] React compiler & eslint plugin giving an error to mutating values in refs that are used in JSX,2024-06-01 11:37:35+00:00,2024-06-07 00:20:19+00:00,adubrouski,josephsavona,5.529675925925926
29677,[Compiler Bug]: healthcheck vs eslint,2024-05-31 05:32:01+00:00,,mbiggs-gresham,,
29674,[Compiler]: Consider the `dispatch` fn from useActionState and useFormState to be non-reactive,2024-05-30 22:32:16+00:00,2024-06-17 19:27:20+00:00,josephsavona,josephsavona,17.871574074074076
29651,[DevTools Bug]: Unable to edit props,2024-05-29 17:03:30+00:00,,alDuncanson,,
29648,[Compiler Bug]: Stripping curly braces breaks character escapes (breaks JSX spec 1.5.1),2024-05-29 16:37:36+00:00,2024-11-13 22:59:54+00:00,coravacav,poteto,168.2654861111111
29647,[DevTools Bug]: devtools does not works on null origin(sandbox),2024-05-29 12:44:16+00:00,,mochiya98,,
